No,create table t Name text Id integer insert into t values Mike val df sqlContext read jdbc jdbcUrl t new Properties df filter Id show df filter Id show Error Cause org postgresql util PSQLException ERROR column id does not exist Position at org postgresql core v QueryExecutorImpl receiveErrorResponse QueryExecutorImpl java at org postgresql core v QueryExecutorImpl processResults QueryExecutorImpl java at org postgresql core v QueryExecutorImpl execute QueryExecutorImpl java at org postgresql jdbc PgStatement execute PgStatement java at org postgresql jdbc PgStatement executeWithFlags PgStatement java at org postgresql jdbc PgStatement executeQuery PgStatement java at org apache spark sql execution datasources jdbc JDBCRDD compute JDBCRDD scala at org apache spark rdd RDD computeOrReadCheckpoint RDD scala at org apache spark rdd RDD iterator RDD scala at org apache spark rdd MapPartitionsRDD compute MapPartitionsRDD scala I am working on fix for this issue will submit PR soon jdbc datasource read fails when quoted columns eg mixed case reserved words in source table are used in the filter
Yes,Plan Mark it very explicit in Spark that support for the aforementioned environments are deprecated Remove support it Spark Also see mailing list discussion http apache spark developers list n nabble com Straw poll dropping support for things like Scala tp p html More officially deprecate support for Python Java and Scala
No,when run a sql with distinct on spark github master branch it throw UnresolvedException For example run a test case on spark branch master with sql RewriteDistinctAggregates UnresolvedException when a UDAF has a foldable TypeCheck
No,ERROR src main java org apache spark util collection unsafe sort UnsafeExternalSorter java sizes LineLength Line is longer than characters found WARNING checkstyle check violations detected but failOnViolation set to false spark branch s spark release publish failed because style check failed
No,Code logic looks like this Spark generated code causes CompileException when groupByKey reduceGroups and map are used
Yes,Whenever we aggregate data by event time we want to consider data is late and out of order in terms of its event time Since we keep aggregate keyed by the time as state the state will grow unbounded if we keep around all old aggregates in an attempt consider arbitrarily late data Since the state is a store in memory we have to prevent building up of this unbounded state Hence we need a watermarking mechanism by which we will mark data that is older beyond a threshold as too late and stop updating the aggregates with them This would allow us to remove old aggregates that are never going to be updated thus bounding the size of the state Here is the design doc https docs google com document d z Pazs v rA azvmYhu I xwqaNQl ZLIS xhkfCQ edit usp sharing Observed delay based event time watermarks
No,Querying on a global temp view throws Table or view not found exception when Hive support is enabled Testcase to reproduce the problem The test needs to run when hive support is enabled Cause HiveSessionCatalog lookupRelation does not check for the global temp views Unable to query global temp views when hive support is enabled
No,As above conf option value is not enclosed by for example if we have a multi value config like quote spark driver extraJavaOptions Dlog j configuration file conf log j server properties Dalluxio user file writetype default THROUGH quote Without the next alluxio config will be treated as spark submit options and cause error MesosClusterScheduler generate bad command options
No,Executor sends AskPermissionToCommitOutput to driver failed and retry another sending Driver receives AskPermissionToCommitOutput messages and handles them But executor ignores the first response true and receives the second response false The TaskAttemptNumber for this partition in authorizedCommittersByStage is locked forever Driver enters into infinite loop h Driver Log Sending AskPermissionToCommitOutput failed driver enter into task deadloop
No,When multiple records have the minimum value the answer of ApproximatePercentile is wrong Suppose we have a table with records and partitions values of column col in these partitions are If we query percentile approx col array the current answer is which is far from the correct answer The test case is as below Wrong ApproximatePercentile answer when multiple records have the minimum value
No,I find insert overwrite statement running in spark sql or spark shell spends much more time than it does in hive client i start it in apache hive bin bin hive where spark costs about ten minutes but hive client just costs less than seconds These are the steps I took Test sql is insert overwrite table login game partition pt mix en dt select distinct account name role id server as recdate mix as platform mix as pid mix as dev from tbllog login where pt mix en and dt there are lines of data in tbllog login with partition pt mix en dt ps I m sure it must be insert overwrite costing a lot of time in spark may be when doing overwrite it need to spend a lot of time in io or in something else I also compare the executing time between insert overwrite statement and insert into statement insert overwrite statement and insert into statement in spark insert overwrite statement costs about minutes insert into statement costs about seconds insert into statement in spark and insert into statement in hive client spark costs about seconds hive client costs about seconds the difference is little that we can ignore Insert overwrite statement runs much slower in spark sql than it does in hive client
No,Recently for the changes to SPARK Handle jar conflict issue when uploading to distributed cache If by default yarn client will upload all the files and archives in assembly to HDFS staging folder It should throw if file appears in both files and archives exception to know whether uncompress or leave the file compressed Spark distributed cache should throw exception if same file is specified to dropped in files archives
No,The behavior of variables in the SQL shell has changed from to Specifically hivevar name value and SET hivevar name value no longer work Queries that worked correctly in will either fail or produce unexpected results in so I think this is a regression that should be addressed Hive and Spark work like this Command line args hiveconf and hivevar can be used to set session properties hiveconf properties are added to the Hadoop Configuration SET adds a Hive Configuration property SET hivevar adds a Hive var Hive vars can be substituted into queries by name and Configuration properties can be substituted using hiveconf name In hiveconf sparkconf and conf variable prefixes are all removed then the value in SQLConf for the rest of the key is returned SET adds properties to the session config and according to a comment https github com apache spark blob master sql core src main scala org apache spark sql RuntimeConfig scala L the Hadoop configuration during I O Regression Hive variables no longer work in Spark
No,Many parts of the behavior would be unless default locale was changed because it will currently default to en This affects SQL date time functions At the moment the only SQL function that lets the user specify language country is sentences which is consistent with Hive It affects dates passed in the JSON API It affects some strings rendered in the UI potentially Although this isn t a correctness issue there may be an argument for not letting that vary It affects a bunch of instances where dates are formatted into strings for things like IDs or file names which is far less likely to cause a problem but worth making consistent The other occurrences are in tests The downside to this change is also its upside the behavior doesn t depend on default JVM locale but also can t be affected by the default JVM locale For example if you wanted to parse some dates in a way that depended on an non US locale not just the format string then it would no longer be possible There s no means of specifying this for example in SQL functions for parsing dates However controlling this by globally changing the locale isn t exactly great either The purpose of this change is to make the current default behavior deterministic and fixed PR coming CC hyukjin kwon Fix default Locale used in DateFormat NumberFormat to Locale US
No,The following Spark shell snippet reproduces this issue The reason is that we treat two StructType incompatible even if their only differ from each other in field nullability AnalysisException may be thrown when union two DFs whose struct fields have different nullability
No,for example the following it throws exception Exception in thread dag scheduler event loop java lang StackOverflowError at java lang Exception Exception java at org apache spark serializer SerializationDebugger SerializationDebugger visitSerializableWithWriteObjectMethod SerializationDebugger scala at org apache spark serializer SerializationDebugger SerializationDebugger visitSerializable SerializationDebugger scala at org apache spark serializer SerializationDebugger SerializationDebugger visit SerializationDebugger scala at org apache spark serializer SerializationDebugger SerializationDebugger visitSerializableWithWriteObjectMethod SerializationDebugger scala at org apache spark serializer SerializationDebugger SerializationDebugger visitSerializable SerializationDebugger scala Custom PartitionCoalescer cause serialization exception
No,in spark I enable hive support and when init the sqlContext throw a AlreadyExistsException message Database default already exists same as https www mail archive com dev spark apache org msg html my spark enable hive throw AlreadyExistsException message Database default already exists
Yes,We should upgrade to the latest release of MiMa in order to include my fix for a bug which led to flakiness in the MiMa checks https github com typesafehub migration manager issues Upgrade to MiMa
Yes,There are known complaints cribs about History Server s Application List not updating quickly enough when the event log files that need replay are huge Currently the FsHistoryProvider design causes the entire event log file to be replayed when building the initial application listing refer the method mergeApplicationListing fileStatus FileStatus The process of replay involves each line in the event log being read as a string parsing the string to a Json structure converting the Json to the corresponding Scala classes with nested structures Particularly the part involving parsing string to Json and then to Scala classes is expensive Tests show that majority of time spent in replay is in doing this work When the replay is performed for building the application listing the only two events that the code really cares for are SparkListenerApplicationStart and SparkListenerApplicationEnd since the only listener attached to the ReplayListenerBus at that point is the ApplicationEventListener This means that when processing an event log file with a huge number hundreds of thousands can be more of events the work done to deserialize all of these event and then replay them is not needed Only two events are what we re interested in and this can be used to ensure that when replay is performed for the purpose of building the application list we only make the effort to replay these two events and not others My tests show that this drastically improves application list load time For a MB event log from a user with over events the load time local on my mac comes down from about secs to under second using this approach For customers that typically execute applications with large event logs and thus have multiple large event logs present this can speed up how soon the history server UI lists the apps considerably I will be updating a pull request with take at fixing this Remove unneeded heavy work performed by FsHistoryProvider for building up the application listing UI page
No,After deploy spark thrift server on YARN then I tried to execute from the beeline following command show databases I ve got this error message quote beeline connect jdbc hive localhost a a Connecting to jdbc hive localhost INFO Utils Supplied authorities localhost INFO Utils Resolved authority localhost INFO HiveConnection Will try to open client transport with JDBC Uri jdbc hive localhost Connected to Spark SQL version Driver Hive JDBC version spark Transaction isolation TRANSACTION REPEATABLE READ jdbc hive localhost show databases java lang IllegalStateException Can t overwrite cause with java lang ClassCastException org apache spark sql catalyst expressions GenericInternalRow cannot be cast to org apache spark sql catalyst expressions UnsafeRow at java lang Throwable initCause Throwable java at org apache hive service cli HiveSQLException toStackTrace HiveSQLException java at org apache hive service cli HiveSQLException toStackTrace HiveSQLException java at org apache hive service cli HiveSQLException toCause HiveSQLException java at org apache hive service cli HiveSQLException HiveSQLException java at org apache hive jdbc Utils verifySuccess Utils java at org apache hive jdbc Utils verifySuccessWithInfo Utils java at org apache hive jdbc HiveQueryResultSet next HiveQueryResultSet java at org apache hive beeline BufferedRows BufferedRows java at org apache hive beeline BeeLine print BeeLine java at org apache hive beeline Commands execute Commands java at org apache hive beeline Commands sql Commands java at org apache hive beeline BeeLine dispatch BeeLine java at org apache hive beeline BeeLine execute BeeLine java at org apache hive beeline BeeLine begin BeeLine java at org apache hive beeline BeeLine mainWithInputRedirection BeeLine java at org apache hive beeline BeeLine main BeeLine java Caused by org apache spark SparkException Job aborted due to stage failure Task in stage failed times most recent failure Lost task in stage TID edw java lang ClassCastException org apache spark sql catalyst expressions GenericInternalRow cannot be cast to org apache spark sql catalyst expressions UnsafeRow at org apache spark sql execution SparkPlan anonfun apply SparkPlan scala at org apache spark sql execution SparkPlan anonfun apply SparkPlan scala at org apache spark rdd RDD anonfun mapPartitionsInternal anonfun apply apply RDD scala at org apache spark rdd RDD anonfun mapPartitionsInternal anonfun apply apply RDD scala at org apache spark rdd MapPartitionsRDD compute MapPartitionsRDD scala at org apache spark rdd RDD computeOrReadCheckpoint RDD scala at org apache spark rdd RDD iterator RDD scala at org apache spark scheduler ResultTask runTask ResultTask scala at org apache spark scheduler Task run Task scala at org apache spark executor Executor TaskRunner run Executor scala at java util concurrent ThreadPoolExecutor runWorker ThreadPoolExecutor java at java util concurrent ThreadPoolExecutor Worker run ThreadPoolExecutor java at java lang Thread run Thread java Driver stacktrace at sun reflect NativeConstructorAccessorImpl newInstance Native Method at sun reflect NativeConstructorAccessorImpl newInstance NativeConstructorAccessorImpl java at sun reflect DelegatingConstructorAccessorImpl newInstance DelegatingConstructorAccessorImpl java at java lang reflect Constructor newInstance Constructor java at org apache hive service cli HiveSQLException newInstance HiveSQLException java at org apache hive service cli HiveSQLException toStackTrace HiveSQLException java more Error Error retrieving next row state code quote add jar command also same error occurred quote add jar udf jar java lang IllegalStateException Can t overwrite cause with java lang ClassCastException org apache spark sql catalyst expressions GenericInternalRow cannot be cast to org apache spark sql catalyst expressions UnsafeRow at java lang Throwable initCause Throwable java quote Spark SQL Thrift Error
No,RDD zipWithIndex generate wrong result when one partition contains more than Int MaxValue records when RDD contains a partition with more than records error occurs for example if partition has more than records the index became when we do some operation such as repartition or coalesce it is possible to generate big partition so this bug should be fixed RDD zipWithIndex generate wrong result when one partition contains more than records
No,It looks like https github com apache spark pull broke parquet log output redirection After that patch when querying parquet files written by Parquet mr Spark prints a torrent of harmless warning messages from the Parquet reader This only happens during execution not planning and it doesn t matter what log level the SparkContext is set to This is a regression I noted as something we needed to fix as a follow up to PR I feel responsible so I m going to expedite a fix for it I suspect that PR broke Spark s Parquet log output redirection That s the premise I m going by Spark prints an avalanche of warning messages from Parquet when reading parquet files written by older versions of Parquet mr
No,The following Spark shell snippet creates a series of query plans that grow exponentially The i th plan is created using cached copies of the i th plan and significantly affects usability This issue can be fixed by introducing a checkpoint method for Dataset that truncates both the query plan and the lineage of the underlying RDD Query planning slows down dramatically for large query plans even when sub trees are cached
No,I reported a similar bug two months ago and it s fixed in Spark https issues apache org jira browse SPARK But I find a new bug when I insert a na fill call between outer join and inner join in the same workflow in SPARK I get wrong result Calling outer join and na fill and then inner join will miss rows
Yes,The new Tungsten execution engine has very robust memory management and speed for simple data types It does however suffer from the following For user defined aggregates Hive UDAFs Dataset typed operators it is fairly expensive to fit into the Tungsten internal format For aggregate functions that require complex intermediate data structures Unsafe on raw bytes is not a good programming abstraction due to the lack of structs The idea here is to introduce a JVM object based hash aggregate operator that can support the aforementioned use cases This operator however should limit its memory usage to avoid putting too much pressure on GC e g falling back to sort based aggregate as soon the number of objects exceeds a very low threshold Internally at Databricks we prototyped a version of this for a customer POC and have observed substantial speed ups over existing Spark Introduce a JVM object based aggregate operator
No,Greetings I m currently in the process of migrating a project I m working on from Spark to The project uses Spark Streaming to convert Thrift structs coming from Kafka into Parquet files stored in S This conversion process works fine in but I think there may be a bug in I ll paste the stack trace below org codehaus janino JaninoRuntimeException Code of method Lorg apache spark sql catalyst expressions GeneratedClass Ljava lang Object V of class org apache spark sql catalyst expressions GeneratedClass SpecificUnsafeProjection grows beyond KB at org codehaus janino CodeContext makeSpace CodeContext java at org codehaus janino CodeContext write CodeContext java at org codehaus janino UnitCompiler writeShort UnitCompiler java at org codehaus janino UnitCompiler writeLdc UnitCompiler java Also later on ERROR o a s u SparkUncaughtExceptionHandler Uncaught exception in thread Thread Executor task launch worker run main group java lang OutOfMemoryError Java heap space I ve seen similar issues posted but those were always on the query side I have a hunch that this is happening at write time as the error occurs after batchDuration Here s the write snippet stream flatMap case Success row thriftParseSuccess Some row case Failure ex thriftParseErrors logger error Error during deserialization ex None foreachRDD rdd val sqlContext SQLContext getOrCreate rdd context transformer sqlContext createDataFrame rdd converter schema coalesce coalesceSize write mode Append partitionBy partitioning parquet parquetPath Please let me know if you can be of assistance and if there s anything I can do to help Best Justin CodeGenerator failed to compile org codehaus janino JaninoRuntimeException Code of method Error
No,SQL show table extended like table name doesn t work in spark that works in spark Error org apache spark sql catalyst parser ParseException missing FUNCTIONS at extended line pos SQL show table extended like test state code Failed to run SQL show table extended like table name in Spark
Yes,In the existing code there are three layers of serialization involved in sending a task from the scheduler to an executor A Task object is serialized The Task object is copied to a byte buffer that also contains serialized information about any additional JARs files and Properties needed for the task to execute This byte buffer is stored as the member variable serializedTask in the TaskDescription class The TaskDescription is serialized in addition to the serialized task JARs the TaskDescription class contains the task ID and other metadata and sent in a LaunchTask message While it is necessary to have two layers of serialization so that the JAR file and Property info can be deserialized prior to deserializing the Task object the third layer of deserialization is unnecessary this is as a result of SPARK We should eliminate a layer of serialization by moving the JARs files and Properties into the TaskDescription class taskScheduler has some unneeded serialization
No,Reproducer Expected behavior in this case is probably to choose one side and cast the other compare string to string or long to long instead of using a data type with less precision Filter join expressions can return incorrect results when comparing strings to longs
Yes,Code generation to get data from ColumnVector and ColumnarBatch is becoming pervasive The generation part as a trait for ease of reuse Refactor code generation to get data for ColumnVector ColumnarBatch
No,When a logical plan is built containing the following somewhat nonsensical filter Filter NOT isnotnull f During optimization the filter is converted into a condition that will always fail Filter isnotnull f NOT isnotnull f This appears to be caused by the following check for NullIntolerant https github com apache spark commit df beb de bb d b a a b dbc bf diff ac cebe a c d c f R Which recurses through the expression and extracts nested IsNotNull calls converting them to IsNotNull calls on the attribute at the root level https github com apache spark commit df beb de bb d b a a b dbc bf diff ac cebe a c d c f R This results in the nonsensical condition above not isnotnull is converted to the always false condition isnotnull not isnotnull
No,Hi all I hope that this is not a known issue I haven t had any luck finding anything similar in Jira or the mailing lists but I could be searching with the wrong terms I just started to experiment with Spark SQL and am seeing what appears to be a bug When using Spark SQL to join two tables with a three column inner join the first column join is ignored The example and data Please let me know if I can provide any other details Best regards Eli SQL based three column join loses first column
No,The method to count ChiSqureTestResult in mllib feature ChiSqSelector scala line is wrong For feature selection method ChiSquareSelector it is based on the ChiSquareTestResult statistic ChiSqure value to select the features It select the features with the largest ChiSqure value But the Degree of Freedom df of ChiSqure value is different in Statistics chiSqTest RDD and for different df you cannot base on ChiSqure value to select features Because of the wrong method to count ChiSquare value the feature selection results are strange Take the test suite in ml feature ChiSqSelectorSuite scala as an example If use selectKBest to select the feature will be selected If use selectFpr to select feature and will be selected This is strange I use scikit learn to test the same data with the same parameters When use selectKBest to select feature will be selected When use selectFpr to select feature and will be selected This result is make sense because the df of each feature in scikit learn is the same I plan to submit a PR for this problem ML MLLIB ChiSquareSelector based on Statistics chiSqTest RDD is wrong
Yes,We generate bitmasks for grouping sets during the parsing process and use these during analysis These bitmasks are difficult to work with in practice and have lead to numerous bugs I suggest that we remove these and use actual sets instead however we would need to generate these offsets for the grouping id Do not use bitmasks during parsing and analysis of CUBE ROLLUP GROUPING SETS
No, SELECT distinct does not work if there is a order by clause
No,spark submit support jar url with http protocol If the url contains any query strings worker DriverRunner downloadUserJar method will throw Did not see expected jar exception This is because this method checks the existance of a downloaded jar whose name contains query strings This is a problem when your jar is located on some web service which requires some additional information to retrieve the file For example to download a jar from s bucket via http the url contains signature datetime etc as query string Worker will look for a jar named spark job jar X Amz Algorithm AWS HMAC SHA X Amz Credential us east s aws request X Amz Date T Z X Amz Expires X Amz SignedHeaders host X Amz Signature instead of spark job jar Hence all the query string should be removed before checking jar existance I created a pr to fix this if anyone can review it Spark worker throw Exception when uber jar s http url contains query string
No,During migration from Spark to I observed OffsetOutOfRangeException reported by Kafka client In our scenario we create single DStream as a union of multiple DStreams One DStream for one Kafka cluster multi dc solution Both Kafka clusters have the same topics and number of partitions After quick investigation I found that class DirectKafkaInputDStream keeps offset state for topic and partitions but it is not aware of different Kafka clusters For every topic single DStream is created as a union from all configured Kafka clusters At the end offsets from one Kafka cluster overwrite offsets from second one Fortunately OffsetOutOfRangeException was thrown because offsets in both Kafka clusters are significantly different Kafka OffsetOutOfRangeException on DStreams union from separate Kafka clusters with identical topic names
No,The Then HadoopRDD doesn t fail the job when files are corrupted e g corrupted gzip files Note NewHadoopRDD doesn t have this issue This is reported by Bilal Aslam HadoopRDD should not swallow EOFException
No,spark sql grouping sets throws NullPointerException This problem can be recreated using the following lines of code case class point a String b String c String val data Seq point point point sc parallelize data toDF registerTempTable table spark sql select a b count c from table group by a b GROUPING SETS show grouping set throws NPE
Yes,Classifier getNumClasses can not support Non Double types and classification algos relying on it do not support non double labelCol like NavieBayes As suggested by sethah it is not a reasonable way to do datatype cast everywhere And we can make cast only happen in Predictor yanboliang josephkb srowen Move LabelCol datatype cast into Predictor fit
Yes,ANSI SQL uses the following to specify the frame boundaries for window functions Improve window function frame boundary API in DataFrame
Yes,When I was creating the example code for SPARK I realized it was pretty convoluted to define the frame boundaries for window functions when there is no partition column or ordering column The reason is that we don t provide a way to create a WindowSpec directly with the frame boundaries We can trivially improve this by adding rowsBetween and rangeBetween to Window object DataFrame API should simplify defining frame boundaries without partitioning ordering
No,Current implementation is just iterating not polling and removing Kafka commitQueue needs to be drained
No,JVMObjectTracker objMap is used to track JVM objects for SparkR However we observed that JVM objects that are not used anymore are still trapped in this map which prevents those object get GCed Seems it makes sense to use weak reference like persistentRdds in SparkContext JVMObjectTracker objMap may leak JVM objects
No,Filing this based on a email thread with Reynold Xin From the docs http spark apache org docs latest sql programming guide html running the thrift jdbcodbc server the JDBC connection URL to the thriftserver looks like Specified database in JDBC URL is ignored when connecting to thriftserver
No,Calling repartition on a PySpark RDD to increase the number of partitions results in highly skewed partition sizes with most having rows The repartition method should evenly spread out the rows across the partitions and this behavior is correctly seen on the Scala side Please reference the following The issue here is that highly skewed partitions can result in severe memory pressure in subsequent steps of a processing pipeline resulting in OOM errors PySpark RDD Repartitioning Results in Highly Skewed Partition Sizes
No,This is the stack trace See ConcurrentModificationException Json serialzation of accumulators are failing with ConcurrentModificationException
No,To reproduce SparkR cannot parallelize data frame with NA or NULL in Date columns
No,I have a Dataframe with a struct and I need to rename some fields to lower case before saving it to cassandra It turns out that it s not possible to cast a boolean field of a struct to another boolean field in the renamed struct quote case class ClassWithBoolean flag Boolean case class Parent cwb ClassWithBoolean val structCwb DataType StructType Seq StructField flag BooleanType true Seq Parent ClassWithBoolean true toDF withColumn cwb cwb cast structCwb collect scala MatchError BooleanType of class org apache spark sql types BooleanType quote A workaround is to temporarily cast the field to an Integer and back quote val structCwbTmp DataType StructType Seq StructField flag IntegerType true Seq Parent ClassWithBoolean true toDF withColumn cwb cwb cast structCwbTmp withColumn cwb cwb cast structCwb collect quote scala MatchError BooleanType when casting a struct
No,Attempting to create a DataFrame using a BinaryType field fails under Python because the underlying Pyrolite library is out of date Spark appears to be using Pyrolite this issue was fixed in Pyrolite See original bug report https github com irmen Pyrolite issues and patch https github com irmen Pyrolite commit eec d b d c eaeb e ae e Test case output attached I m just a Python guy not really sure how to build Spark do classpath magic to test if this works correctly with updated Pyrolite BinaryType fails in Python due to outdated Pyrolite
No,without saving to parquet it works fine If you change type of c column to IntegerType it also works fine Incorrect result when work with data from parquet
Yes, Remove redundant Experimental annotations in sql streaming package
No,The issue in subject happens on attempt to transform DataFrame in Parquet format into ORC while DF contains SparseVector DenseVector data In sources https github com apache spark blob v mllib src main scala org apache spark mllib linalg Vectors scala L it looks like that there shouldn t be any serialization issues but they happens org apache spark mllib linalg VectorUDT cannot be cast to org apache spark sql types StructType
Yes,The current InternalRow hierarchy makes a difference between immutable and mutable rows In practice we cannot guarantee that an immutable internal row is immutable you can always pass a mutable object as an one of its elements Lets make all internal rows mutable and reduce the complexity Simplify InternalRow hierarchy
No,I somehow saw a failed test org apache spark DistributedSuite caching in memory serialized replicated Its log shows that Spark master asked the worker to launch an executor before the worker actually got the response of registration So the master knew that the worker had been registered But the worker did not know if it self had been registered Then seems the worker did not launch any executor Master may ask a worker to launch an executor before the worker actually got the response of registration
No,Run the following r SPARK HOME sessionInfo R version Patched r Platform x apple darwin bit Running under macOS Sierra Spark returns incorrect result when collect ing a cached Dataset with many columns
Yes,Dataset always does eager analysis now Thus spark sql eagerAnalysis is not used any more Thus we need to remove it Remove spark sql eagerAnalysis
No,Given table create table dates ts timestamp the following view creation SQL failes with Failed to analyze the canonicalized SQL It is possible there is a bug in Spark create view test dates as select ts interval day from dates Cannot create view which includes interval arithmetic
No,The following complicated example becomes stuck in the InferFiltersFromConstraints rule and never runs However it doesn t fail with a stack overflow and doesn t hit the limit on optimization passes so I think there s some sort of non obvious infinite loop within the rule itself I attached YourKit to my Spark process and recorded some stack traces See the attached screenshots showing the distribution of time for the hung query InferFiltersFromConstraints rule never terminates for query
No,There is a bug in how a transposed SparseMatrix isTransposed true does multiplication with a SparseVector The bug is present for v in both org apache spark mllib linalg BLAS mllib and org apache spark ml linalg BLAS mllib local in the private gemv method with signature bq gemv alpha Double A SparseMatrix x SparseVector beta Double y DenseVector This bug can be verified by running the following snippet in a Spark shell here using v Erroneous computation in multiplication of transposed SparseMatrix with SparseVector
No,The master Maven build is currently broken because ReplSuite consistently fails with ClassCircularityErrors See https spark tests appspot com jobs spark master test maven hadoop for a timeline of the failure Here s the first build where this failed https amplab cs berkeley edu jenkins job spark master test maven hadoop This appears to correspond to https github com apache spark commit a c d b eb e ed b dd cd d bba d The same tests pass in the SBT build ReplSuite fails with ClassCircularityError in master Maven builds
No,Here are re production steps create any scala spark application which will work long enough to open the application details in Web UI run spark submit command for standalone cluster like master spark localhost open running application details in Web UI like localhost spark submit will never finish you will have to kill the process Cause The application creates a thread with infinite loop for web UI communication and never stops it The application is waiting for the thread to be finished instead even if you close the web page Web UI prevents spark submit application to be finished
No,Code generation including too many mutable states exceeds JVM size limit to extract values from references into fields in the constructor We should split the generated extractions in the constructor into smaller functions Code generation including too many mutable states exceeds JVM size limit
No, Fixed Insert Failure To Data Source Tables when the Schema has the Comment Field
No,Spark Scala repl doesn t honor spark replClassServer port configuration so user cannot set a fixed port number through spark replClassServer port There s no issue in Spark since this class is removed Spark Scala repl doesn t honor spark replClassServer port
No,https datastax oss atlassian net browse SPARKC Was brought to my attention where the following Which leads me to believe there is something wrong with the reused exchange Reused Exchange Aggregations Produce Incorrect Results
No,When there are K application history in the history server back end it can take a very long time to even get a single application history page After some investigation I found the root cause was the following piece of transforms the map to an iterator and then uses the find api which is O n instead of O from a map get operation Spark history server web Ui takes too long for a single application
No,I m experiensing problems with s a and working with parquet with dataset api the symptom of problem tasks failing with so when program runs you can jps for pid and do lsof p grep https and you ll see constant grow of CLOSE WAITs Our way to bypass problem is to use count In addition we ve seen that df dropDuplicates a b rdd isEmpty doesn t produce problem too take or isEmpty on dataset leaks s a connections
Yes,There are listLeafFiles related functions in Spark ListingFileCatalog listLeafFiles which calls HadoopFsRelation listLeafFilesInParallel if the number of paths passed in is greater than a threshold if it is lower then it has its own serial version implemented HadoopFsRelation listLeafFiles called only by HadoopFsRelation listLeafFilesInParallel HadoopFsRelation listLeafFilesInParallel called only by ListingFileCatalog listLeafFiles It is actually very confusing and error prone because there are effectively two distinct implementations for the serial version of listing leaf files This into ListingFileCatalog since it is the only class that needs this Keep only one function for listing files in serial Consolidate various listLeafFiles implementations
Yes,Query Only one distinct should be necessary This makes a bunch of unions slower than a bunch of union alls followed by a distinct Optimizer should remove unnecessary distincts in multiple unions
No,Using a malformed URL in sc addJar or sc addFile bricks the executors forever The executors try to update their dependencies but because the URL is malformed they always throw a malformedURL exception Then your cluster is unusable until you restart it Adding a malformed URL to sc addJar and or sc addFile bricks Executors
No,there is a race condition when FetchFailed and resubmit failed stage job job run in different threads if job failed times due to fetchfailed and aborted then job can not post ResubmitFailedStages becase the failedStages in DAGScheduler is not empty now The failed stage never resubmitted due to abort stage in another thread
No,We were getting incorrect results from the DataFrame except method all rows were being returned instead of the ones that intersected Calling subtract on the underlying RDD returned the correct result We tracked it down to the use of coalesce the following is the simplest example case we created that reproduces the issue We should get the same result from both uses of except but the one using coalesce returns instead of Dataframe except returns incorrect results when combined with coalesce
No,h Problem Remainder expression returns incorrect result when using expression eval to calculate the result expression eval is called in case like constant folding Remainder expression eval returns incorrect result
No,The FileStreamSource used by StructuredStreaming first resolves globs and then creates a ListingFileCatalog which listFiles with the resolved glob patterns If a folder is deleted after glob resolution but before the ListingFileCatalog can list the files we can run into a FileNotFoundException This should not be a fatal exception for a streaming job However we should include a warn message Folder deletion after globbing may fail StructuredStreaming jobs
No,AssertOnQuery has two apply constructor one that accepts a closure that returns boolean and another that accepts a closure that returns Unit This is actually very confusing because developers could mistakenly think that AssertOnQuery always require a boolean return type and verifies the return result when indeed the value of the last statement is ignored in one of the constructors AssertOnQuery condition should be consistent in requiring Boolean return type
No,When parsing a CSV with a date time column that contains a variant ISO that doesn t include a colon in the offset casting to Timestamp fails Here s a simple example CSV content quote time T T T quote Here s the stack trace that results from processing this data quote ERROR Utils Aborting task java lang IllegalArgumentException T at org apache xerces jaxp datatype XMLGregorianCalendarImpl Parser skip Unknown Source at org apache xerces jaxp datatype XMLGregorianCalendarImpl Parser parse Unknown Source at org apache xerces jaxp datatype XMLGregorianCalendarImpl Unknown Source at org apache xerces jaxp datatype DatatypeFactoryImpl newXMLGregorianCalendar Unknown Source at javax xml bind DatatypeConverterImpl parseDateTime DatatypeConverterImpl java at javax xml bind DatatypeConverterImpl parseDateTime DatatypeConverterImpl java at javax xml bind DatatypeConverter parseDateTime DatatypeConverter java at org apache spark sql catalyst util DateTimeUtils stringToTime DateTimeUtils scala at org apache spark sql execution datasources csv CSVTypeCast castTo CSVInferSchema scala quote Somewhat related I believe Python standard libraries can produce this form of zone offset The system I got the data from is written in Python https docs python org library datetime html strftime strptime behavior Spark SQL Catalyst doesn t handle ISO date without colon in offset
No, fix some DDL bugs about table management when same name temp view exists
No,In PySpark df take ends up running a single stage job which computes only one partition of df while df limit collect ends up computing all partitions of df and runs a two stage job This difference in performance is confusing so I think that we should generalize the fix from SPARK so that Dataset collect can be implemented efficiently in Python df take and df limit collect perform differently in Python
