Behavioral decision,Function related HiveExternalCatalog APIs do not have enough verification logics After the PR HiveExternalCatalog and InMemoryCatalog become consistent in the error handling For example below is the exception we got when calling renameFunction Verification of Function related ExternalCatalog APIs
Structural decision,Update LogisticCostAggregator serialization code to make it consistent with LinearRegression Update LogisticCostAggregator serialization code to make it consistent with LinearRegression
Non-existence - ban decision,Remove TestHiveSharedState Otherwise we are not really testing the reflection logic based on the setting of we are not really testing the reflection logic based on the setting of CATALOG IMPLEMENTATION Removal of TestHiveSharedState
Non-existence - ban decision, remove MaxOf and MinOf
Non-existence - ban decision,The catalyst package is meant to be internal and as a result it does not make sense to mark things as private sql or private spark It simply makes debugging harder when Spark developers need to inspect the plans at runtime Remove private sql and private spark from catalyst package
Behavioral decision,SparkILoop getAddedJars is a useful method to use so we can programmatically get the list of jars added Open up SparkILoop getAddedJars
Structural decision,This JIRA is to upgrade the derby version from to Sean and I figured that we only use derby for tests and so the initial pull request was to not include it in the jars folder for Spark I now believe it is required based on comments for the pull request and so this is only a dependency upgrade The upgrade is due to an already disclosed vulnerability CVE in derby We used https www versioneye com search and will be checking for any other problems in a variety of libraries too investigating if we can set up a Jenkins job to check our pom on a regular basis so we can stay ahead of the game for matters like this This was raised on the mailing list at http apache spark developers list n nabble com VOTE Release Apache Spark RC tp p html by Stephen Hellberg and replied to by Sean Owen I ve checked the impact to previous Spark releases and this particular version of derby is the only relatively recent and without vulnerabilities version I checked up to the branch so ideally we d backport this for all impacted Spark releases I ve marked this as critical and ticked the important checkbox as it s going to impact every user there isn t a security component should we add one and hence the build tag Upgrade derby to from
Non-existence - ban decision,Some codes in subexpressionEliminationForWholeStageCodegen are never used actually Remove them using this jira Remove unused codes in subexpressionEliminationForWholeStageCodegen
Non-existence - ban decision, use StructType in CatalogTable and remove CatalogColumn
Structural decision, move BucketSpec to catalyst module and use it in CatalogTable
Behavioral decision,This is similar with https issues apache org jira browse SPARK Currently JdbcUtils savePartition is doing type based dispatch for each row to write appropriate values So appropriate writers can be created first according to the schema and then apply them to each row This approach is similar with CatalystWriteSupport Avoid per record type dispatch in JDBC when writing
Behavioral decision,Elt function doesn t support codegen execution It is better to provide the support Add codegen for Elt function
Structural decision, Move regexp unit tests to RegexpExpressionsSuite
Behavioral decision,Dataframe drop supported multi columns in spark api and should make python api also support it Dataframe drop supported multi columns in spark api and should make python api also support it
Behavioral decision,Currently filters for TimestampType and DecimalType are not being pushed down in ORC data source although ORC filters support both Support for pushing down filters for decimal and timestamp types in ORC
Structural decision, move hive hack for data source table into HiveExternalCatalog
Behavioral decision,It seems EqualNullSafe filter was missed for batch pruneing partitions in cached tables Supporting this improve the performance roughly it will vary Running the codes below Support partition batch pruning with EqualNullSafe predicate in InMemoryTableScanExec
Behavioral decision,ExternalShuffleService is essential for spark In order to better monitor shuffle service we added various metrics in shuffle service and ExternalShuffleServiceSource for metric system Add metrics and source for external shuffle service
Non-existence - ban decision,When users try to implement a data source API with extending only RelationProvider and CreatableRelationProvider they will hit an error when resolving the relation Data Source APIs Extending RelationProvider and CreatableRelationProvider Without SchemaRelationProvider
Non-existence - ban decision,Different from the other leaf nodes MetastoreRelation and SimpleCatalogRelation have a pre defined alias which is used to change the qualifier of the node However based on the existing alias handling alias should be put in SubqueryAlias This PR is to separate alias handling from MetastoreRelation and SimpleCatalogRelation to make it consistent with the other nodes For example below is an example query for MetastoreRelation which is converted to LogicalRelation Note the optimized plans are the same For SimpleCatalogRelation the existing code always generates two Subqueries Thus no change is needed Remove Alias from MetastoreRelation and SimpleCatalogRelation
Non-existence - ban decision,Currently there are a few reports about Spark query performance regression for large queries This issue speeds up SQL query processing performance by removing redundant consecutive executePlan call in Dataset ofRows function and Dataset instantiation Specifically this issue aims to reduce the overhead of SQL query execution plan generation not real query execution So we can not see the result in the Spark Web UI Please use the following query script Before Speed up SQL query performance by removing redundant executePlan call in Dataset
Non-existence - ban decision,LogicalPlan InsertIntoHiveTable is useless Thus we can remove it from the code base Remove InsertIntoHiveTable From Logical Plan
Behavioral decision,Currently our Optimizer may reorder the predicates to run them more efficient but in non deterministic condition change the order between deterministic parts and non deterministic parts may change the number of input rows For example may call rand for different times and therefore the output rows differ Improve the PushDownPredicate rule to pushdown predicates currectly in non deterministic condition
Behavioral decision,Spark SQL currently falls back to Hive for xpath related functions Implement xpath user defined functions
Non-existence - ban decision,There are some duplicated code for options we should simplify them Cleanup options for DataFrame reader API in Python
Non-existence - ban decision,This patch removes the blind fallback into Hive for functions Instead it creates a whitelist and adds only a small number of functions to the whitelist i e the ones we intend to support in the long run in Spark Whitelist the list of Hive fallback functions
Behavioral decision,CollectSet cannot have map typed data because MapTypeData does not implement equals So if we find map type in CollectSet queries fail Improve the type check of CollectSet in CheckAnalysis
Structural decision,We embed partitioning logic in FileSourceStrategy apply making the function very long This is a small refactoring to move it into its own functions Eventually we would be able to move the partitioning functions into a physical operator rather than doing it in physical planning Move RDD creation logic from FileSourceStrategy apply
Non-existence - ban decision,In and earlier releases we have package grouping in the generated Java API docs See http spark apache org docs api java index html However this disappeared in http spark apache org docs api java index html Rather than fixing it I d suggest removing grouping Because it might take some time to fix and it is a manual process to update the grouping in SparkBuild scala No one complained about missing groups since Remove package grouping in genjavadoc
Non-existence - ban decision,We need hashCode and euqals in UnsafeMapData because of the behaivour of UnsafeMapData is different from that of ArrayBasedMapData Remove hashCode and euqals in ArrayBasedMapData
Behavioral decision,Both VectorUDT and MatrixUDT are private APIs because UserDefinedType itself is private in Spark However in order to let developers implement their own transformers and estimators we should expose both types in a public API to simply the implementation of transformSchema transform etc Otherwise they need to get the data types using reflection Note that this doesn t mean to expose VectorUDT MatrixUDT classes We can just have a method or a static value that returns VectorUDT MatrixUDT instance with DataType as the return type There are two ways to implement this following DataTypes java in SQL so Java users doesn t need the extra Define DataTypes in Scala Expose VectorUDT MatrixUDT in a public API
Behavioral decision,This issue adds read orc write orc to SparkR for API parity Add read orc write orc to SparkR
Structural decision,There is a ToDo of GenericArrayData class which is to eliminate boxing unboxing for a primitive array described here https github com apache spark blob master sql catalyst src main scala org apache spark sql catalyst util GenericArrayData scala L It would be good to prepare GenericArrayData implementation specialized for a primitive array to eliminate boxing unboxing from the view of runtime memory footprint and performance Prepare GenericArrayData implementation specialized for a primitive array
Behavioral decision,This is a debug only version of SPARK for tutorials and debugging of streaming apps it would be nice to have a text based socket source similar to the one in Spark Streaming It will clearly be marked as debug only so that users don t try to run it in production applications because this type of source cannot provide HA without storing a lot of state in Spark Add debug only socket source in Structured Streaming
Behavioral decision,Add a new API method called gapplyCollect for SparkDataFrame It does gapply on a SparkDataFrame and collect the result back to R Compared to gapply collect gapplyCollect offers performance optimization as well as programming convenience as no schema is needed to be provided This is similar to dapplyCollect add gapplyCollect for SparkDataFrame
Non-existence - ban decision,Interface method FileFormat prepareRead was added in PR https github com apache spark pull to handle a special case in the LibSVM data source However the semantics of this interface method isn t intuitive it returns a modified version of the data source options map Considering that the LibSVM case can be easily handled using schema metadata inside inferSchema we can remove this interface method to keep the FileFormat interface clean Remove FileFormat prepareRead
Behavioral decision,It would be good to have an additional implementation which uses dense format for UnsafeArrayData to reduce memory footprint Current UnsafeArrayData implementation uses only a sparse format It is useful for an UnsafeArrayData that is created by a method fromPrimitiveArray which have no null value Introduce additonal implementation with a dense format for UnsafeArrayData
Behavioral decision,This is for API parity of Scala API Refer to https issues apache org jira browse SPARK Add varargs type dropDuplicates function in SparkR
Structural decision,Right now Spark does not load hive site xml Based on users feedback it seems make sense to still load this conf file Originally this file was loaded when we load HiveConf class and all settings can be retrieved after we create a HiveConf instances Let s avoid of using this way to load hive site xml Instead since hive site xml is a normal hadoop conf file we can first find its url using the classloader and then use Hadoop Configuration s addResource or add hive site xml as a default resource through Configuration addDefaultResource to load confs Please note that hive site xml needs to be loaded into the hadoop conf used to create metadataHive Bring back the hive site xml support for Spark
Behavioral decision,Sometimes it doesn t make sense to specify partitioning parameters e g when we write data out from Datasets DataFrames into jdbc tables or streaming ForeachWriters We probably should add checks against this in DataFrameWriter Add assertNotPartitioned check in DataFrameWriter
Behavioral decision,We should expose codahale metrics for the codegen source text size and how long it takes to compile The size is particularly interesting since the JVM does have hard limits on how large methods can get Metrics for codegen size and perf
Structural decision,Spark s SBT build currently uses a fork of the sbt pom reader plugin but depends on that fork via a SBT subproject which is cloned from https github com scrapcodes sbt pom reader tree ignore artifact id This unnecessarily slows down the initial build on fresh machines and is also risky because it risks a build breakage in case that GitHub repository ever changes or is deleted In order to address these issues I propose to publish a pre built binary of our forked sbt pom reader plugin to Maven Central under the org spark project namespace Publish Spark s forked sbt pom reader to Maven Central
Behavioral decision,There s no corresponding python api for KMeansSummary it would be nice to have it Add KMeanSummary in KMeans of PySpark
Structural decision,DataFrameWriter insertInto includes some Analyzer stuff We should move it to Analyzer Move some Analyzer stuff to Analyzer from DataFrameWriter
Behavioral decision,Making DefaultParamsWritable and DefaultParamsReadable public will help users who have their own transformers save and load Pipelines Making them public should be safe even if we change internal formats Make DefaultParamsReadable Writable public APIs
Structural decision,Use the latest Sparksession to replace the existing SQLContext in MLlib Replace SQLContext with SparkSession in MLlib
Structural decision,See parent task SPARK python converage pyspark ml linalg
Structural decision,See parent task SPARK python converage ml regression module
Structural decision,See parent task SPARK python converage ml classification module
Structural decision,See parent task SPARK python converage ml recommendation module
Structural decision,See parent task SPARK bryanc did this component python coverage ml feature
Structural decision,This issue replaces all deprecated SQLContext occurrences with SparkSession in ML MLLib module except the following two classes These two classes use SQLContext as their function arguments ReadWrite scala TreeModels scala Replace SQLContext with SparkSession in ML MLLib
Behavioral decision,See containing JIRA for details SPARK ML QA Scala APIs audit for feature
Behavioral decision,See containing JIRA for details SPARK ML QA Scala APIs audit for evaluation tuning
Behavioral decision,Support for partitioned parquet format in FileStreamSink was added in Spark now let s add support for partitioned csv json text format Add support for writing partitioned csv json text formats in Structured Streaming
Structural decision,Several classes and methods have been deprecated and are creating lots of build warnings in branch This issue is to identify and fix those items WithSGD classes Change to make class not deprecated object deprecated and public class constructor deprecated Any public use will require a deprecated API We need to keep a non deprecated private API since we cannot eliminate certain uses Python API streaming algs and examples Use in PythonMLlibAPI Change to using private constructors Streaming algs No warnings after we un deprecate the classes Examples Deprecate or change ones which use deprecated APIs MulticlassMetrics fields precision etc Eliminate MLlib build warnings from deprecations
Behavioral decision,This is an umbrella ticket to list issues I found with APIs for the release Spark SQL API audit
Non-existence - ban decision,We removed some classes in Spark If the user uses an incompatible library he may see ClassNotFoundException It s better to give an instruction to ask people using a correct version Display a better message for not finding classes removed in Spark
Behavioral decision,We should open up the APIs for converting between new old linear algebra types in spark mllib linalg Vector asML Vectors fromML same for Sparse Dense and for Matrices I made these private originally but they will be useful for users transitioning workloads Make the mllib ml linalg type conversion APIs public
Behavioral decision,We re using asML to convert the mllib vector matrix to ml vector matrix now Using as is more correct given that this conversion actually shares the same underline data structure As a result in this PR toBreeze will be changed to asBreeze This is a private API as a result it will not affect any user s application Change toBreeze to asBreeze in Vector and Matrix
Structural decision,This is the parent JIRA to track all the work for the building a Kafka source for Structured Streaming Here is the design doc for an initial version of the Kafka Source https docs google com document d t rWe x tq e AOfrsM qb m BRuv fel i PqR edit usp sharing Old description Structured streaming doesn t have support for kafka yet I personally feel like time based indexing would make for a much better interface but it s been pushed back to kafka https cwiki apache org confluence display KAFKA KIP Add a time based log index Structured streaming support for consuming from Kafka
Behavioral decision,Since ml evaluation has supported save load at Scala side supporting it at Python side is very straightforward and easy PySpark ml evaluation should support save load
Behavioral decision,Now picklers for both new and old vectors are implemented under PythonMLlibAPI To separate spark mllib from spark ml we should implement them under spark ml python instead I set the target to since those are private APIs Implement Python picklers for ml Vector and ml Matrix under spark ml python
Behavioral decision,SPARK makes KMeansModel store the clusters one per row KMeansModel load method needs to be updated in order to load models saved with Spark Make spark ml KMeansModel load backwards compatible
Structural decision,Generate currently does not support code generation Lets add support for CG and for it and its most important generators explode and json tuple Implement code generation for Generate
Behavioral decision,We should add an interface to the GLR summaries in Python for feature parity Python API for Generalized Linear Regression Summary
Non-existence - ban decision,LazyFileRegion was created so we didn t create a file descriptor before having to send the file see https issues apache org jira browse SPARK The change has been pushed back into Netty to support the same things under the DefaultFileRegion https github com netty netty issues https github com netty netty commit a b d c f b f e b a be It looks like that went into Final I believe at the time we created LazyFileRegion we were on Final and we are now using Final so we should be able to use the netty class directly Remove LazyFileRegion
Structural decision,Our current dataset registerTempTable does not actually materialize data So it should be considered as creating a temp view We can deprecate it and create a new method called dataset createTempView replaceIfExists Boolean The default value of replaceIfExists should be false For registerTempTable it will call dataset createTempView replaceIfExists true Deprecate registerTempTable and add dataset createTempView
Behavioral decision,Implement repartitionByColumn on DataFrame This will allow us to run R functions on each partition identified by column groups with dapply method SparkR Implement repartitionByColumn on DataFrame
Behavioral decision,In SparkR spark kmeans take a DataFrame with double columns This is different from other ML methods we implemented which support R model formula We should add support for that as well Support formula in spark kmeans in SparkR
Behavioral decision,validationMetrics in TrainValidationSplitModel should also be supported in pyspark ml tuning PySpark TrainValidationSplitModel should support validationMetrics
Behavioral decision,JSON schema inference spends a lot of time in inferField and there are a number of techniques to speed it up including eliminating unnecessary sorting and the use of inefficient collections Improve performance of JSON schema inference s inferField step
Behavioral decision,The YarnShuffleService currently just picks a directly in the yarn local dirs to store the leveldb file YARN added an interface in hadoop getRecoverPath to get the location where it should be storing this We should change to use getRecoveryPath This does mean we will have to use reflection or similar to check for its existence though since it doesn t exist before hadoop YarnShuffleService should use YARN getRecoveryPath for leveldb location
Behavioral decision,Currently wholestage codegen version of TungstenAggregate does not support subexpression elimination We should support it Subexpression elimination in wholestage codegen version of TungstenAggregate
Structural decision,This issues aims to add new FoldablePropagation optimizer that propagates foldable expressions by replacing all attributes with the aliases of original foldable expression Other optimizations will take advantage of the propagated foldable expressions e g EliminateSorts optimizer now can handle the following Case and Case is the previous implementation Literals and foldable expression e g ORDER BY abc Now Foldable ordinals e g SELECT abc Now ORDER BY Foldable aliases e g SELECT x abc y Now z ORDER BY x y z Before Add FoldablePropagation optimizer
Behavioral decision,We currently have no way for users to propagate options to the underlying library that rely in Hadoop configurations to work For example there are various options in parquet mr that users might want to set but the data source API does not expose a per job way to set it This patch propagates the user specified options also into Hadoop Configuration Propagate data source options to Hadoop configurations
Non-existence - ban decision,Since SPARK breaks behavior of HashingTF we should try to enforce good practice by removing the native hashingAlg option in spark ml and pyspark ml We can leave spark mllib and pyspark mllib alone Remove spark ml HashingTF hashingAlg option
Structural decision,It looks like the head master branch of Spark uses quite an old version of Jetty v There have been some announcement of security vulnerabilities notably in and there are versions of both and that address those We recently left a web ui port open and had the server compromised within days Albeit this upgrade shouldn t be the only security improvement made the current version is clearly vulnerable as is Upgrade Jetty to latest version of
Structural decision, Break SQLQuerySuite out into smaller test suites
Behavioral decision,In SPARK we switched to use GenericArrayData to store indices and values in vector matrix UDTs However GenericArrayData is not specialized for primitive types This might hurt MLlib performance badly We should consider either specialize GenericArrayData or use a different container cc cloud fan yhuai VectorUDT MatrixUDT should take primitive arrays without boxing
Behavioral decision,In current master we have ML methods in SparkR If we make this change we might want to avoid name collisions because they have different signature We can use ml kmeans ml glm etc Sorry for discussing API changes in the last minute But I think it would be better to have consistent signatures in SparkR cc shivaram josephkb yanboliang Make ML APIs in SparkR consistent
Structural decision,This is an umbrella ticket to reduce the difference between sql core and sql hive Ultimately the only difference should just be the ability to run Hive serdes as well as UDFs Merge functionality in Hive module into SQL core module
Structural decision,In Spark we shouldn t have two parsers anymore There should be only a single one Merge HiveSqlAstBuilder and SparkSqlAstBuilder
Behavioral decision,The current benchmark framework runs a code block for several iterations and reports statistics However there is no way to exclude per iteration setup time from the overall results Allow custom timing control in microbenchmarks
Structural decision, Rename upstreams inputRDDs in WholeStageCodegen
Behavioral decision,Provide API for SVM algorithm for DataFrames I would recommend using OWL QN rather than wrapping spark mllib s SGD based implementation The API should mimic existing spark ml classification APIs spark ml API for linear SVM
Behavioral decision,This issue aims to implement assert true function It s Hive Generic UDF Function https github com apache hive blob master ql src java org apache hadoop hive ql udf generic GenericUDFAssertTrue java since The following is function description of Hive Please note that Hive s false values are false null and empty string But in Spark we intentionally designed to use implicit typecasting to BooleanType Add assert true function
Behavioral decision,This issue aims to expose Scala bround function in Python R API bround function is implemented in SPARK by extending current round function We used the following semantics from Hive https github com apache hive blob master ql src java org apache hadoop hive ql udf generic RoundUtils java Add bround function in Python R
Behavioral decision,The goal of the ticket is to simplify both the external interface and the internal implementation for accumulators and metrics They are unnecessarily convoluted and we should be able to simplify them quite a bit This is an umbrella ticket and I will iteratively create new tasks as my investigation goes on At a high level I d would like to create better abstractions for internal implementations as well as creating a simplified accumulator v external interface that doesn t involve a complex type hierarchy Simplify accumulators and task metrics
Behavioral decision,This issue aims to add bound function aka Banker s round by extending current round implementation Hive supports bround since Language Manual https cwiki apache org confluence display Hive LanguageManual UDF Add bround function
Behavioral decision,When you have an error in your R code using the RDD API you always get as error message Error in if returnStatus argument is of length zero This is not very useful and I think it might be better to catch the R exception and show it instead Improve error messages for RDD API
Behavioral decision,Right now filter push down only works with Project Aggregate Generate and Join they can t be pushed through many other plans Improve filter push down
Behavioral decision,We currently disable codegen for CaseWhen if the number of branches is greater than in CaseWhen MAX NUM CASES FOR CODEGEN It would be better if this value is a non public config defined in SQLConf spark sql codegen maxCaseBranches config option
Structural decision,Currently Union only takes intersect of the constraints from it s children all others are dropped we should try to merge them together Improve constraints propagation in Union
Behavioral decision,It will be great to have these SQL functions IFNULL NULLIF NVL NVL The meaning of these functions could be found in oracle docs SQL function IFNULL NULLIF NVL and NVL
Behavioral decision,In Spark DataFrame is an alias of Dataset Row MLlib API actually works for other types of Dataset so we should accept Dataset instead It maps to Dataset in Java This is a source compatible change Accept Dataset instead of DataFrame in MLlib APIs
Structural decision, refactor object operator framework to make it easy to eliminate serializations
Structural decision,In order to upgrade to Kryo we need to shade Kryo in our custom Hive fork Shade Kryo in our custom Hive fork
Structural decision,We have ParserUtils and ParseUtils which are both utility collections for use during the parsing process Those name and what they are used for is very similar so I think we can merge them Also the original unescapeSQLString method may have a fault When u style character literals are passed to the method it s not unescaped successfully Merge ParserUtils and ParseUtils
Behavioral decision,Currently many functions do now show usages like the followings The only exceptions are cube grouping grouping id rollup window All functions should show usages by command DESC FUNCTION
Behavioral decision,Right now operations for an existing functions in SessionCatalog do not really check if the function exists We should add this check and avoid of doing the check in command SessionCatalog needs to check function existence
Structural decision,There is no unit test for KMeansSummary in spark ml Other items which could be fixed here Add Since version to KMeansSummary class Modify clusterSizes method to match GMM method to be robust to empty clusters in case we support that sometime See PR for SPARK Unit test for spark ml KMeansSummary
Behavioral decision,The time windowing function window was added to Datasets This JIRA is to track the status for the R Python and SQL API Dateset Time Windowing API for Python R and SQL
Structural decision, Decouple deserializer expression resolution from ObjectOperator
Behavioral decision,The toLocalIterator of RDD is super slow we should have a optimized implementation for Dataset DataFrame Add toLocalIterator for Dataset
Structural decision,We use a single object SparkRWrappers https github com apache spark blob master mllib src main scala org apache spark ml r SparkRWrappers scala to wrap method calls to glm and kmeans in SparkR This is quite hard to maintain We should refactor them into separate wrappers like AFTSurvivalRegressionWrapper and NaiveBayesWrapper The package name should be spakr ml r instead of spark ml api r Refactor GLMs code in SparkRWrappers
Structural decision,We use a single object SparkRWrappers https github com apache spark blob master mllib src main scala org apache spark ml r SparkRWrappers scala to wrap method calls to glm and kmeans in SparkR This is quite hard to maintain We should refactor them into separate wrappers like AFTSurvivalRegressionWrapper and NaiveBayesWrapper The package name should be spakr ml r instead of spark ml api r Refactor k means code in SparkRWrappers
Behavioral decision,While running a Spark job which is spilling a lot of data in reduce phase we see that significant amount of CPU is being consumed in native Snappy ArrayCopy method Please see the stack trace below Stack trace org xerial snappy SnappyNative YJP arrayCopy Native Method org xerial snappy SnappyNative arrayCopy SnappyNative java org xerial snappy Snappy arrayCopy Snappy java org xerial snappy SnappyInputStream rawRead SnappyInputStream java org xerial snappy SnappyInputStream read SnappyInputStream java java io DataInputStream readFully DataInputStream java java io DataInputStream readLong DataInputStream java org apache spark util collection unsafe sort UnsafeSorterSpillReader loadNext UnsafeSorterSpillReader java org apache spark util collection unsafe sort UnsafeSorterSpillMerger loadNext UnsafeSorterSpillMerger java org apache spark sql execution UnsafeExternalRowSorter next UnsafeExternalRowSorter java org apache spark sql execution UnsafeExternalRowSorter next UnsafeExternalRowSorter java The reason for that is the SpillReader does a lot of small reads from the underlying snappy compressed stream and SnappyInputStream invokes native jni ArrayCopy method to copy the data which is expensive We should fix Snappy java to use with non JNI based System arrayCopy method in this case Significant amount of CPU is being consumed in SnappyNative arrayCopy method
Structural decision, Reimplement TypedAggregateExpression to DeclarativeAggregate
Non-existence - ban decision,Currently a method submitStage for waiting stages is called on every iteration of the event loop in DAGScheduler to submit all waiting stages but most of them are not necessary because they are not related to Stage status The case we should try to submit waiting stages is only when their parent stages are successfully completed This elimination can improve DAGScheduler performance Eliminate unnecessary submitStage call
Behavioral decision, Execute multiple Python UDFs in single batch
Non-existence - ban decision, remove trait Queryable
Non-existence - ban decision,remove consumeChild always create code for UnsafeRow and variables Simplify whole stage codegen interface
Behavioral decision,We only parse create function command In order to support native drop function command we need to parse it too Parse Drop Function DDL command
Behavioral decision,In naive Bayes we expect inputs to be individual observations In practice people may have the frequency table instead It is useful for us to support instance weights to handle this case Support weighted instances in naive Bayes
Structural decision,It would be nice to refactor the MemoryStore so that it can be unit tested without constructing a full BlockManager or needing to mock tons of things Refactor MemoryStore to be testable independent of BlockManager
Behavioral decision, Improve SparkStatusTracker to also track executor information
Structural decision,They were kept in SQLContext implicits object for binary backward compatibility in the Spark x series It makes more sense for this API to be in SQLImplicits since that s the single class that defines all the SQL implicits Move StringToColumn implicit class into SQLImplicits
Behavioral decision,Currently for the key that can not fit within a long we build a hash map for UnsafeHashedRelation it s converted to BytesToBytesMap after serialization and deserialization We should build a BytesToBytesMap directly to have better memory efficiency Build BytesToBytesMap in HashedRelation
Behavioral decision,Currently spark history server REST API provides functionality to query applications by application start time range based on minDate and maxDate query parameters but it lacks support to query applications by their end time In this Jira we are proposing optional minEndDate and maxEndDate query parameters and filtering capability based on these parameters to spark history server REST API This functionality can be used for following queries Applications finished in last x minutes Applications finished before y time Applications finished between x time to y time Applications started from x time and finished before y time For backward compatibility we can keep existing minDate and maxDate query parameters as they are and they can continue support filtering based on start time range Add functionality in spark history sever API to query applications by end time
Behavioral decision,Per our discussion on the mailing list please see here http mail archives apache org mod mbox spark dev mbox CCA g F aVRBH WyyK nvBSLCMPtSdUuL Ge WW DnmnvY SXg mail gmail com E it would be nice to specify a custom coalescing policy as the current coalesce method only allows the user to specify the number of partitions and we cannot really control much The need for this feature popped up when I wanted to merge small files by coalescing them by size Add support for custom coalescers
Structural decision, make SubqueryHolder an inner class
Non-existence - ban decision,When SortOrder does not contain any reference it has no effect on the sorting Remove the noop SortOrder in Optimizer Remove noop SortOrder in Sort
Non-existence - ban decision,Per nongli s suggestions We should do these things Remove the non vectorized parquet reader code Support the remaining types just big decimals Move the logic to determine if our parquet reader can be used to planning Only complex types should fall back to the parquet mr reader Cleanup Extend the Vectorized Parquet Reader
Behavioral decision,We should add support for caching serialized data off heap within the same process i e using direct buffers or sun misc unsafe I ll expand this JIRA later with more detail filing now as a placeholder Add support for off heap caching
Behavioral decision,When a block is persisted in the MemoryStore at a serialized storage level the current MemoryStore putIterator code will unroll the entire iterator as Java objects in memory then will turn around and serialize an iterator obtained from the unrolled array This is inefficient and doubles our peak memory requirements Instead I think that we should incrementally serialize blocks while unrolling them A downside to incremental serialization is the fact that we will need to deserialize the partially unrolled data in case there is not enough space to unroll the block and the block cannot be dropped to disk However I m hoping that the memory efficiency improvements will outweigh any performance losses as a result of extra serialization in that hopefully rare case Incrementally serialize blocks while unrolling them in MemoryStore
Behavioral decision,This is to support order by position in SQL e g This should be controlled by config option spark sql groupByOrdinal Support group by ordinal in SQL
Structural decision,Separate out linear algebra as a standalone module without Spark dependency to simplify production deployment We can call the new module mllib local which might contain local models in the future The major issue is to remove dependencies on user defined types The package name will be changed from mllib to ml For example Vector will be changed from org apache spark mllib linalg Vector to org apache spark ml linalg Vector The return vector type in the new ML pipeline will be the one in ML package however the existing mllib code will not be touched As a result this will potentially break the API Also when the vector is loaded from mllib vector by Spark SQL the vector will automatically converted into the one in ml package Separate out local linear algebra as a standalone module without Spark dependency
Behavioral decision,Recently the fast serialization has been introduced to collecting DataFrame Dataset The same technology can be used on collect limit operator too Apply fast serialization on collect limit
Structural decision,Logging was made private in Spark If we move it then users would be able to create a Logging trait themselves to avoid changing their own code Alternatively we can also provide in a compatibility package that adds logging Move org apache spark Logging into org apache spark internal Logging
Behavioral decision,Because ClassTags are available when constructing ShuffledRDD we can use them to automatically use Kryo for shuffle serialization when the RDD s types are guaranteed to be compatible with Kryo e g RDDs whose key value and or combiner types are primitives arrays of primitives or strings This is likely to result in a large performance gain for many RDD API workloads Automatically use Kryo serializer when shuffling RDDs with simple types
Behavioral decision,This continues the work of SPARK SPARK and SPARK to expose R like model summary in more family and link functions Expose R like summary statistics in SparkR glm for more family and link functions
Behavioral decision,Instead of storing serialized blocks in individual ByteBuffers the BlockManager should be capable of storing a serialized block in multiple chunks each occupying a separate ByteBuffer This change will help to improve the efficiency of memory allocation and the accuracy of memory accounting when serializing blocks Our current serialization code uses a ByteBufferOutputStream which doubles and re allocates its backing byte array this increases the peak memory requirements during serialization since we need to hold extra memory while expanding the array In addition we currently don t account for the extra wasted space at the end of the ByteBuffer s backing array so a megabyte serialized block may actually consume megabytes of memory After switching to storing blocks in multiple chunks we ll be able to efficiently trim the backing buffers so that no space is wasted This change is also a prerequisite to being able to cache blocks which are larger than GB although full support for that depends on several other changes which have not bee implemented yet Store serialized blocks as multiple chunks in MemoryStore
Structural decision,Currently Spark allows only a few cluster managers viz Yarn Mesos and Standalone But as Spark is now being used in newer and different use cases there is a need for allowing other cluster managers to manage spark components One such use case is embedding spark components like executor and driver inside another process which may be a datastore This allows colocation of data and processing Another requirement that stems from such a use case is that the executors driver should not take the parent process down when they go down and the components can be relaunched inside the same process again So this JIRA requests two functionalities Support for external cluster managers Allow a cluster manager to clean up the tasks without taking the parent process down Add support for pluggable cluster manager
Non-existence - ban decision,Our code can go through SessionState catalog This brings two small benefits Reduces internal dependency on SQLContext Removes another public method in Java Java does not obey package private visibility More importantly according to the design in SPARK we d need to claim this catalog function for the user facing public functions rather than having an internal field Remove SQLContext catalog internal method
Non-existence - ban decision,In general it is better for internal classes to not depend on the external class in this case SQLContext to reduce coupling between user facing APIs and the internal implementations Remove some internal classes dependency on SQLContext
Non-existence - ban decision,DescribeCommand should just take a TableIdentifier and ask the metadata catalog for table s information Remove DescribeCommand s dependency on LogicalPlan
Non-existence - ban decision,We introduced some local operators in org apache spark sql execution local package but never fully wired the engine to actually use these We still plan to implement a full local mode but it s probably going to be fairly different from what the current iterator based local mode would look like Let s just remove them for now and we can always re introduced them in the future by looking at branch Remove org apache spark sql execution local
Behavioral decision,When we generate code for join we copy the output row because there could be multiple output row from single input row We could avoid this copy when there is no join or the join will not generate multiple output rows from single input row Avoid the copy in whole stage codegen when there is no joins
Behavioral decision,When reading data from the DiskStore and attempting to cache it back into the memory store we should guard against race conditions where multiple readers are attempting to re cache the same block in memory Guard against race condition when re caching spilled bytes in memory
Behavioral decision,When generated code accesses a ColumnarBatch object it is possible to get values of each column from ColumnVector instead of calling getRow Direct consume ColumnVector in generated code when ColumnarBatch is used
Non-existence - ban decision,If the Window does not have any window expression it is useless It might happen after column pruning Eliminate Unnecessary Window
